,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,gdp_for_year ($) ,gdp_per_capita ($),generation,region,HDI
8970,Netherlands,1992,female,5-14 years,2,885700,0.23,Netherlands1992,358330385840,25205,Millenials,Europe,0.835
8971,Netherlands,1992,male,5-14 years,1,925300,0.11,Netherlands1992,358330385840,25205,Millenials,Europe,0.835
8972,Netherlands,1993,male,75+ years,86,287400,29.92,Netherlands1993,349037818106,24385,G.I. Generation,Europe,0.84
8973,Netherlands,1993,male,55-74 years,239,1213500,19.7,Netherlands1993,349037818106,24385,Silent,Europe,0.84
8974,Netherlands,1993,male,35-54 years,361,2191300,16.47,Netherlands1993,349037818106,24385,Boomers,Europe,0.84
8975,Netherlands,1993,male,25-34 years,216,1327900,16.27,Netherlands1993,349037818106,24385,Boomers,Europe,0.84
8976,Netherlands,1993,female,75+ years,70,558500,12.53,Netherlands1993,349037818106,24385,G.I. Generation,Europe,0.84
8977,Netherlands,1993,male,15-24 years,115,1107600,10.38,Netherlands1993,349037818106,24385,Generation X,Europe,0.84
8978,Netherlands,1993,female,55-74 years,141,1366000,10.32,Netherlands1993,349037818106,24385,Silent,Europe,0.84
8979,Netherlands,1993,female,35-54 years,195,2103800,9.27,Netherlands1993,349037818106,24385,Boomers,Europe,0.84
8980,Netherlands,1993,female,25-34 years,90,1265300,7.11,Netherlands1993,349037818106,24385,Boomers,Europe,0.84
8981,Netherlands,1993,female,15-24 years,37,1065900,3.47,Netherlands1993,349037818106,24385,Generation X,Europe,0.84
8982,Netherlands,1993,male,5-14 years,3,933300,0.32,Netherlands1993,349037818106,24385,Millenials,Europe,0.84
8983,Netherlands,1993,female,5-14 years,2,893100,0.22,Netherlands1993,349037818106,24385,Millenials,Europe,0.84
8984,Netherlands,1994,male,75+ years,98,289300,33.87,Netherlands1994,374291430318,25997,G.I. Generation,Europe,0.8640000000000001
8985,Netherlands,1994,male,55-74 years,254,1232600,20.61,Netherlands1994,374291430318,25997,Silent,Europe,0.8640000000000001
8986,Netherlands,1994,male,35-54 years,415,2231800,18.59,Netherlands1994,374291430318,25997,Boomers,Europe,0.8640000000000001
8987,Netherlands,1994,male,25-34 years,216,1335500,16.17,Netherlands1994,374291430318,25997,Boomers,Europe,0.8640000000000001
8988,Netherlands,1994,female,75+ years,53,563200,9.41,Netherlands1994,374291430318,25997,G.I. Generation,Europe,0.8640000000000001
8989,Netherlands,1994,female,35-54 years,198,2145300,9.23,Netherlands1994,374291430318,25997,Boomers,Europe,0.8640000000000001
8990,Netherlands,1994,male,15-24 years,98,1072500,9.14,Netherlands1994,374291430318,25997,Generation X,Europe,0.8640000000000001
8991,Netherlands,1994,female,55-74 years,122,1379300,8.85,Netherlands1994,374291430318,25997,Silent,Europe,0.8640000000000001
8992,Netherlands,1994,female,25-34 years,84,1273100,6.6,Netherlands1994,374291430318,25997,Boomers,Europe,0.8640000000000001
8993,Netherlands,1994,female,15-24 years,42,1033300,4.06,Netherlands1994,374291430318,25997,Generation X,Europe,0.8640000000000001
8994,Netherlands,1994,male,5-14 years,3,941100,0.32,Netherlands1994,374291430318,25997,Millenials,Europe,0.8640000000000001
8995,Netherlands,1994,female,5-14 years,1,900700,0.11,Netherlands1994,374291430318,25997,Millenials,Europe,0.8640000000000001
8996,Netherlands,1995,male,75+ years,76,295400,25.73,Netherlands1995,446528959649,30850,G.I. Generation,Europe,0.862
8997,Netherlands,1995,male,55-74 years,226,1249500,18.09,Netherlands1995,446528959649,30850,Silent,Europe,0.862
8998,Netherlands,1995,male,35-54 years,404,2270500,17.79,Netherlands1995,446528959649,30850,Boomers,Europe,0.862
8999,Netherlands,1995,male,25-34 years,194,1339800,14.48,Netherlands1995,446528959649,30850,Generation X,Europe,0.862
9000,Netherlands,1995,female,75+ years,57,573300,9.94,Netherlands1995,446528959649,30850,G.I. Generation,Europe,0.862
9001,Netherlands,1995,male,15-24 years,95,1036300,9.17,Netherlands1995,446528959649,30850,Generation X,Europe,0.862
9002,Netherlands,1995,female,55-74 years,127,1388600,9.15,Netherlands1995,446528959649,30850,Silent,Europe,0.862
9003,Netherlands,1995,female,35-54 years,198,2185200,9.06,Netherlands1995,446528959649,30850,Boomers,Europe,0.862
9004,Netherlands,1995,female,25-34 years,84,1278100,6.57,Netherlands1995,446528959649,30850,Generation X,Europe,0.862
9005,Netherlands,1995,female,15-24 years,44,999100,4.4,Netherlands1995,446528959649,30850,Generation X,Europe,0.862
9006,Netherlands,1995,male,5-14 years,5,949500,0.53,Netherlands1995,446528959649,30850,Millenials,Europe,0.862
9007,Netherlands,1995,female,5-14 years,1,908700,0.11,Netherlands1995,446528959649,30850,Millenials,Europe,0.862
9008,Netherlands,1996,male,75+ years,102,303800,33.57,Netherlands1996,445704575163,30625,G.I. Generation,Europe,0.866
9009,Netherlands,1996,male,35-54 years,419,2308800,18.15,Netherlands1996,445704575163,30625,Boomers,Europe,0.866
9010,Netherlands,1996,male,25-34 years,226,1336900,16.9,Netherlands1996,445704575163,30625,Generation X,Europe,0.866
9011,Netherlands,1996,male,55-74 years,207,1263600,16.38,Netherlands1996,445704575163,30625,Silent,Europe,0.866
9012,Netherlands,1996,female,75+ years,64,586600,10.91,Netherlands1996,445704575163,30625,G.I. Generation,Europe,0.866
9013,Netherlands,1996,female,55-74 years,147,1393200,10.55,Netherlands1996,445704575163,30625,Silent,Europe,0.866
9014,Netherlands,1996,female,35-54 years,195,2226800,8.76,Netherlands1996,445704575163,30625,Boomers,Europe,0.866
9015,Netherlands,1996,male,15-24 years,85,1006800,8.44,Netherlands1996,445704575163,30625,Generation X,Europe,0.866
9016,Netherlands,1996,female,25-34 years,89,1277700,6.97,Netherlands1996,445704575163,30625,Generation X,Europe,0.866
9017,Netherlands,1996,female,15-24 years,38,971700,3.91,Netherlands1996,445704575163,30625,Generation X,Europe,0.866
9018,Netherlands,1996,male,5-14 years,4,959800,0.42,Netherlands1996,445704575163,30625,Millenials,Europe,0.866
9019,Netherlands,1996,female,5-14 years,1,918000,0.11,Netherlands1996,445704575163,30625,Millenials,Europe,0.866
9020,Netherlands,1997,male,75+ years,106,311700,34.01,Netherlands1997,412199006099,28156,G.I. Generation,Europe,0.866
9021,Netherlands,1997,male,35-54 years,398,2348800,16.94,Netherlands1997,412199006099,28156,Boomers,Europe,0.866
9022,Netherlands,1997,male,55-74 years,206,1279200,16.1,Netherlands1997,412199006099,28156,Silent,Europe,0.866
9023,Netherlands,1997,male,25-34 years,210,1327000,15.83,Netherlands1997,412199006099,28156,Generation X,Europe,0.866
9024,Netherlands,1997,female,75+ years,70,598400,11.7,Netherlands1997,412199006099,28156,G.I. Generation,Europe,0.866
9025,Netherlands,1997,male,15-24 years,111,982900,11.29,Netherlands1997,412199006099,28156,Generation X,Europe,0.866
9026,Netherlands,1997,female,55-74 years,136,1399300,9.72,Netherlands1997,412199006099,28156,Silent,Europe,0.866
9027,Netherlands,1997,female,35-54 years,195,2270400,8.59,Netherlands1997,412199006099,28156,Boomers,Europe,0.866
9028,Netherlands,1997,female,25-34 years,87,1271400,6.84,Netherlands1997,412199006099,28156,Generation X,Europe,0.866
9029,Netherlands,1997,female,15-24 years,42,949700,4.42,Netherlands1997,412199006099,28156,Generation X,Europe,0.866
9030,Netherlands,1997,male,5-14 years,11,971900,1.13,Netherlands1997,412199006099,28156,Millenials,Europe,0.866
9031,Netherlands,1997,female,5-14 years,0,929200,0.0,Netherlands1997,412199006099,28156,Millenials,Europe,0.866
9032,Netherlands,1998,male,75+ years,101,320300,31.53,Netherlands1998,432476116419,29351,G.I. Generation,Europe,0.868
9033,Netherlands,1998,male,25-34 years,226,1308900,17.27,Netherlands1998,432476116419,29351,Generation X,Europe,0.868
9034,Netherlands,1998,male,55-74 years,205,1300000,15.77,Netherlands1998,432476116419,29351,Silent,Europe,0.868
9035,Netherlands,1998,male,35-54 years,375,2387900,15.7,Netherlands1998,432476116419,29351,Boomers,Europe,0.868
9036,Netherlands,1998,female,75+ years,65,610000,10.66,Netherlands1998,432476116419,29351,G.I. Generation,Europe,0.868
9037,Netherlands,1998,female,55-74 years,139,1410200,9.86,Netherlands1998,432476116419,29351,Silent,Europe,0.868
9038,Netherlands,1998,male,15-24 years,89,967100,9.2,Netherlands1998,432476116419,29351,Generation X,Europe,0.868
9039,Netherlands,1998,female,35-54 years,211,2311100,9.13,Netherlands1998,432476116419,29351,Boomers,Europe,0.868
9040,Netherlands,1998,female,25-34 years,78,1258000,6.2,Netherlands1998,432476116419,29351,Generation X,Europe,0.868
9041,Netherlands,1998,female,15-24 years,21,934500,2.25,Netherlands1998,432476116419,29351,Generation X,Europe,0.868
9042,Netherlands,1998,male,5-14 years,6,984900,0.61,Netherlands1998,432476116419,29351,Millenials,Europe,0.868
9043,Netherlands,1998,female,5-14 years,3,941700,0.32,Netherlands1998,432476116419,29351,Millenials,Europe,0.868
9044,Netherlands,1999,male,75+ years,89,328400,27.1,Netherlands1999,441975282335,29799,G.I. Generation,Europe,0.871
9045,Netherlands,1999,male,35-54 years,427,2424400,17.61,Netherlands1999,441975282335,29799,Boomers,Europe,0.871
9046,Netherlands,1999,male,55-74 years,218,1326500,16.43,Netherlands1999,441975282335,29799,Silent,Europe,0.871
9047,Netherlands,1999,male,25-34 years,193,1281700,15.06,Netherlands1999,441975282335,29799,Generation X,Europe,0.871
9048,Netherlands,1999,female,75+ years,58,620800,9.34,Netherlands1999,441975282335,29799,G.I. Generation,Europe,0.871
9049,Netherlands,1999,female,55-74 years,123,1426700,8.62,Netherlands1999,441975282335,29799,Silent,Europe,0.871
9050,Netherlands,1999,male,15-24 years,82,960000,8.54,Netherlands1999,441975282335,29799,Generation X,Europe,0.871
9051,Netherlands,1999,female,35-54 years,196,2348600,8.35,Netherlands1999,441975282335,29799,Boomers,Europe,0.871
9052,Netherlands,1999,female,25-34 years,80,1236700,6.47,Netherlands1999,441975282335,29799,Generation X,Europe,0.871
9053,Netherlands,1999,female,15-24 years,41,927300,4.42,Netherlands1999,441975282335,29799,Generation X,Europe,0.871
9054,Netherlands,1999,male,5-14 years,7,997200,0.7,Netherlands1999,441975282335,29799,Millenials,Europe,0.871
9055,Netherlands,1999,female,5-14 years,5,953700,0.52,Netherlands1999,441975282335,29799,Millenials,Europe,0.871
9056,Netherlands,2000,male,75+ years,95,335400,28.32,Netherlands2000,412807259996,27644,G.I. Generation,Europe,0.8759999999999999
9057,Netherlands,2000,male,35-54 years,440,2462006,17.87,Netherlands2000,412807259996,27644,Boomers,Europe,0.8759999999999999
9058,Netherlands,2000,male,55-74 years,208,1354147,15.36,Netherlands2000,412807259996,27644,Silent,Europe,0.8759999999999999
9059,Netherlands,2000,male,25-34 years,162,1251135,12.95,Netherlands2000,412807259996,27644,Generation X,Europe,0.8759999999999999
9060,Netherlands,2000,female,55-74 years,146,1444755,10.11,Netherlands2000,412807259996,27644,Silent,Europe,0.8759999999999999
9061,Netherlands,2000,male,15-24 years,90,960741,9.37,Netherlands2000,412807259996,27644,Generation X,Europe,0.8759999999999999
9062,Netherlands,2000,female,35-54 years,221,2386392,9.26,Netherlands2000,412807259996,27644,Boomers,Europe,0.8759999999999999
9063,Netherlands,2000,female,75+ years,49,629463,7.78,Netherlands2000,412807259996,27644,G.I. Generation,Europe,0.8759999999999999
9064,Netherlands,2000,female,25-34 years,67,1212404,5.53,Netherlands2000,412807259996,27644,Generation X,Europe,0.8759999999999999
9065,Netherlands,2000,female,15-24 years,18,927539,1.94,Netherlands2000,412807259996,27644,Generation X,Europe,0.8759999999999999
9066,Netherlands,2000,male,5-14 years,5,1006683,0.5,Netherlands2000,412807259996,27644,Millenials,Europe,0.8759999999999999
9067,Netherlands,2000,female,5-14 years,0,962570,0.0,Netherlands2000,412807259996,27644,Millenials,Europe,0.8759999999999999
9068,Netherlands,2001,male,75+ years,95,342815,27.71,Netherlands2001,426573601790,28366,Silent,Europe,0.88
9069,Netherlands,2001,male,35-54 years,452,2481934,18.21,Netherlands2001,426573601790,28366,Boomers,Europe,0.88
9070,Netherlands,2001,male,25-34 years,183,1222239,14.97,Netherlands2001,426573601790,28366,Generation X,Europe,0.88
9071,Netherlands,2001,male,55-74 years,208,1397177,14.89,Netherlands2001,426573601790,28366,Silent,Europe,0.88
9072,Netherlands,2001,female,35-54 years,209,2406952,8.68,Netherlands2001,426573601790,28366,Boomers,Europe,0.88
9073,Netherlands,2001,female,75+ years,54,636833,8.48,Netherlands2001,426573601790,28366,Silent,Europe,0.88
9074,Netherlands,2001,male,15-24 years,71,968251,7.33,Netherlands2001,426573601790,28366,Millenials,Europe,0.88
9075,Netherlands,2001,female,55-74 years,106,1478539,7.17,Netherlands2001,426573601790,28366,Silent,Europe,0.88
9076,Netherlands,2001,female,25-34 years,61,1188832,5.13,Netherlands2001,426573601790,28366,Generation X,Europe,0.88
9077,Netherlands,2001,female,15-24 years,32,934725,3.42,Netherlands2001,426573601790,28366,Millenials,Europe,0.88
9078,Netherlands,2001,female,5-14 years,2,967153,0.21,Netherlands2001,426573601790,28366,Millenials,Europe,0.88
9079,Netherlands,2001,male,5-14 years,1,1012887,0.1,Netherlands2001,426573601790,28366,Millenials,Europe,0.88
9080,Netherlands,2002,male,75+ years,90,350179,25.7,Netherlands2002,465368906456,30757,Silent,Europe,0.879
9081,Netherlands,2002,male,35-54 years,482,2481771,19.42,Netherlands2002,465368906456,30757,Boomers,Europe,0.879
9082,Netherlands,2002,male,55-74 years,227,1454558,15.61,Netherlands2002,465368906456,30757,Silent,Europe,0.879
9083,Netherlands,2002,male,25-34 years,179,1191890,15.02,Netherlands2002,465368906456,30757,Generation X,Europe,0.879
9084,Netherlands,2002,female,55-74 years,148,1527586,9.69,Netherlands2002,465368906456,30757,Silent,Europe,0.879
9085,Netherlands,2002,female,35-54 years,218,2409590,9.05,Netherlands2002,465368906456,30757,Boomers,Europe,0.879
9086,Netherlands,2002,female,75+ years,56,642771,8.71,Netherlands2002,465368906456,30757,Silent,Europe,0.879
9087,Netherlands,2002,male,15-24 years,80,978378,8.18,Netherlands2002,465368906456,30757,Millenials,Europe,0.879
9088,Netherlands,2002,female,25-34 years,57,1164180,4.9,Netherlands2002,465368906456,30757,Generation X,Europe,0.879
9089,Netherlands,2002,female,15-24 years,26,943864,2.75,Netherlands2002,465368906456,30757,Millenials,Europe,0.879
9090,Netherlands,2002,male,5-14 years,5,1015880,0.49,Netherlands2002,465368906456,30757,Millenials,Europe,0.879
9091,Netherlands,2002,female,5-14 years,2,969671,0.21,Netherlands2002,465368906456,30757,Millenials,Europe,0.879
9092,Netherlands,2003,male,75+ years,78,357715,21.81,Netherlands2003,571863431151,37614,Silent,Europe,0.883
9093,Netherlands,2003,male,35-54 years,459,2483688,18.48,Netherlands2003,571863431151,37614,Boomers,Europe,0.883
9094,Netherlands,2003,male,55-74 years,246,1504780,16.35,Netherlands2003,571863431151,37614,Silent,Europe,0.883
9095,Netherlands,2003,male,25-34 years,165,1157639,14.25,Netherlands2003,571863431151,37614,Generation X,Europe,0.883
9096,Netherlands,2003,female,75+ years,71,648808,10.94,Netherlands2003,571863431151,37614,Silent,Europe,0.883
9097,Netherlands,2003,female,55-74 years,142,1570271,9.04,Netherlands2003,571863431151,37614,Silent,Europe,0.883
9098,Netherlands,2003,female,35-54 years,193,2416242,7.99,Netherlands2003,571863431151,37614,Boomers,Europe,0.883
9099,Netherlands,2003,male,15-24 years,68,985449,6.9,Netherlands2003,571863431151,37614,Millenials,Europe,0.883
9100,Netherlands,2003,female,25-34 years,48,1137043,4.22,Netherlands2003,571863431151,37614,Generation X,Europe,0.883
9101,Netherlands,2003,female,15-24 years,29,950780,3.05,Netherlands2003,571863431151,37614,Millenials,Europe,0.883
9102,Netherlands,2003,male,5-14 years,2,1018379,0.2,Netherlands2003,571863431151,37614,Millenials,Europe,0.883
9103,Netherlands,2003,female,5-14 years,1,972603,0.1,Netherlands2003,571863431151,37614,Millenials,Europe,0.883
9104,Netherlands,2004,male,75+ years,83,366987,22.62,Netherlands2004,650532654582,42614,Silent,Europe,0.8859999999999999
9105,Netherlands,2004,male,35-54 years,489,2492028,19.62,Netherlands2004,650532654582,42614,Boomers,Europe,0.8859999999999999
9106,Netherlands,2004,male,55-74 years,230,1548535,14.85,Netherlands2004,650532654582,42614,Silent,Europe,0.8859999999999999
9107,Netherlands,2004,male,25-34 years,141,1118373,12.61,Netherlands2004,650532654582,42614,Generation X,Europe,0.8859999999999999
9108,Netherlands,2004,female,35-54 years,231,2430075,9.51,Netherlands2004,650532654582,42614,Boomers,Europe,0.8859999999999999
9109,Netherlands,2004,female,75+ years,60,656752,9.14,Netherlands2004,650532654582,42614,Silent,Europe,0.8859999999999999
9110,Netherlands,2004,female,55-74 years,132,1606894,8.21,Netherlands2004,650532654582,42614,Silent,Europe,0.8859999999999999
9111,Netherlands,2004,male,15-24 years,72,988827,7.28,Netherlands2004,650532654582,42614,Millenials,Europe,0.8859999999999999
9112,Netherlands,2004,female,25-34 years,42,1105273,3.8,Netherlands2004,650532654582,42614,Generation X,Europe,0.8859999999999999
9113,Netherlands,2004,female,15-24 years,25,955899,2.62,Netherlands2004,650532654582,42614,Millenials,Europe,0.8859999999999999
9114,Netherlands,2004,male,5-14 years,7,1021382,0.69,Netherlands2004,650532654582,42614,Millenials,Europe,0.8859999999999999
9115,Netherlands,2004,female,5-14 years,2,974836,0.21,Netherlands2004,650532654582,42614,Millenials,Europe,0.8859999999999999
9116,Netherlands,2005,male,75+ years,80,377913,21.17,Netherlands2005,678533764457,44289,Silent,Europe,0.8909999999999999
9117,Netherlands,2005,male,35-54 years,503,2502562,20.1,Netherlands2005,678533764457,44289,Boomers,Europe,0.8909999999999999
9118,Netherlands,2005,male,55-74 years,258,1587471,16.25,Netherlands2005,678533764457,44289,Silent,Europe,0.8909999999999999
9119,Netherlands,2005,male,25-34 years,144,1078642,13.35,Netherlands2005,678533764457,44289,Generation X,Europe,0.8909999999999999
9120,Netherlands,2005,female,35-54 years,228,2446316,9.32,Netherlands2005,678533764457,44289,Boomers,Europe,0.8909999999999999
9121,Netherlands,2005,female,55-74 years,134,1639946,8.17,Netherlands2005,678533764457,44289,Silent,Europe,0.8909999999999999
9122,Netherlands,2005,male,15-24 years,78,992090,7.86,Netherlands2005,678533764457,44289,Millenials,Europe,0.8909999999999999
9123,Netherlands,2005,female,75+ years,48,666329,7.2,Netherlands2005,678533764457,44289,Silent,Europe,0.8909999999999999
9124,Netherlands,2005,female,25-34 years,55,1071944,5.13,Netherlands2005,678533764457,44289,Generation X,Europe,0.8909999999999999
9125,Netherlands,2005,female,15-24 years,33,960181,3.44,Netherlands2005,678533764457,44289,Millenials,Europe,0.8909999999999999
9126,Netherlands,2005,male,5-14 years,11,1021870,1.08,Netherlands2005,678533764457,44289,Millenials,Europe,0.8909999999999999
9127,Netherlands,2005,female,5-14 years,2,975331,0.21,Netherlands2005,678533764457,44289,Millenials,Europe,0.8909999999999999
9128,Netherlands,2006,male,75+ years,95,389546,24.39,Netherlands2006,726649102998,47281,Silent,Europe,0.897
9129,Netherlands,2006,male,35-54 years,468,2508382,18.66,Netherlands2006,726649102998,47281,Boomers,Europe,0.897
